lon,lat,k2,k3,k4,k5,k6
-73.889424,40.773047,1,1,2,3,5
-73.7739433,40.7033123,1,2,0,2,3
-74.0074063,40.7531428,0,0,1,0,4
-73.8952779,40.815755,1,1,2,3,1
-73.8848547,40.6761306,1,2,1,1,5
-74.0088235,40.7160144,0,0,1,0,4
-73.9060541,40.8033664,1,1,2,3,1
-73.8906229,40.6585778,0,2,1,1,5
-74.0348713,40.6113676,0,0,3,1,0
-73.8291817,40.6867715,1,2,0,2,5
-73.9932942,40.6784799,0,0,1,1,0
-73.883382,40.817352,1,1,2,3,1
-73.9740952,40.6433056,0,0,1,1,0
-73.9115071,40.7444713,1,1,1,0,4
-73.9019712,40.6619861,0,2,1,1,0
-73.8380469,40.7007003,1,2,0,2,5
-73.8638166,40.6876796,1,2,0,2,5
-73.9047899,40.6796511,0,2,1,1,5
-73.8930528,40.6649014,0,2,1,1,5
-73.9768459,40.6083924,0,0,1,1,0
-73.92865,40.679748,0,0,1,1,0
-74.1261993,40.5811602,0,0,3,4,2
-73.8470322,40.778606,1,1,2,3,5
-73.9048663,40.704409,1,2,1,0,5
-73.8505618,40.6876631,1,2,0,2,5
-73.8950254,40.7124783,1,2,1,0,5
-74.0001441,40.6307566,0,0,1,1,0
-74.0160354,40.6746802,0,0,1,1,0
-73.9979866,40.7329472,0,0,1,0,4
-73.8973575,40.8587638,1,1,2,3,1
-73.912571,40.7533047,1,1,2,0,4
-73.78874,40.7595175,1,2,0,2,3
-73.9366568,40.6691002,0,0,1,1,0
-73.908876,40.6233287,0,0,1,1,0
-73.9045522,40.7751959,1,1,2,0,1
-73.8430103,40.6972488,1,2,0,2,5
-73.8407694,40.6857533,1,2,0,2,5
-73.8599783,40.6867857,1,2,0,2,5
-73.9266953,40.7458653,1,1,1,0,4
-73.8876761,40.6491933,0,2,1,1,5
-73.8604858,40.6820515,1,2,0,2,5
-73.9619104,40.7159289,0,0,1,0,4
-73.9982253,40.7132425,0,0,1,0,4
-73.8448746,40.6802804,1,2,0,2,5
-73.7686818,40.7124969,1,2,0,2,3
-73.8309909,40.6885363,1,2,0,2,5
-73.8042452,40.6668568,1,2,0,2,3
-73.9450059,40.7079101,0,0,1,0,4
-74.0081276,40.629974,0,0,1,1,0
-73.8877667,40.8373708,1,1,2,3,1
-73.8949099,40.6759124,1,2,1,1,5
-73.9490836,40.7243366,0,0,1,0,4
-73.8710008,40.7279234,1,2,0,2,5
-73.9614062,40.6521704,0,0,1,1,0
-73.8449179,40.6864836,1,2,0,2,5
-73.9135882,40.7815764,1,1,2,0,1
-74.0132314,40.6423059,0,0,1,1,0
-74.0956368,40.5724118,0,0,3,4,2
-73.849028,40.8761724,1,1,2,3,1
-73.9525902,40.8107645,1,1,2,3,1
-73.9890116,40.7187947,0,0,1,0,4
-73.9397152,40.7631291,1,1,2,0,4
-73.7852218,40.6942103,1,2,0,2,3
-74.2529994,40.5068819,0,0,3,4,2
-74.004927,40.7570213,0,1,1,0,4
-74.0044383,40.5734753,0,0,1,1,0
-73.7934337,40.7533421,1,2,0,2,3
-73.8622427,40.6815541,1,2,0,2,5
-73.8879881,40.6672543,1,2,1,1,5
-73.9908443,40.718309,0,0,1,0,4
-73.9017541,40.6723337,0,2,1,1,5
-73.9709207,40.6265698,0,0,1,1,0
-73.9941559,40.6772036,0,0,1,1,0
-74.0083242,40.703814,0,0,1,0,4
-73.9353802,40.6212167,0,0,1,1,0
-73.9007305,40.7739274,1,1,2,0,1
-73.9087175,40.6812847,0,0,1,1,5
-73.972255,40.7965615,1,1,2,0,4
-73.860261,40.8943153,1,1,2,3,1
-73.8251765,40.7029926,1,2,0,2,5
-73.910935,40.6541735,0,0,1,1,0
-73.8305256,40.6914314,1,2,0,2,5
-73.8303499,40.6910496,1,2,0,2,5
-73.7570909,40.7434944,1,2,0,2,3
-73.8322088,40.8493938,1,1,2,3,1
-73.9298441,40.7030463,0,0,1,0,4
-73.9239954,40.8411332,1,1,2,3,1
-73.8596056,40.682303,1,2,0,2,5
-74.0112068,40.6235647,0,0,1,1,0
-73.8633505,40.6793514,1,2,0,2,5
-73.8514458,40.6874117,1,2,0,2,5
-73.9561996,40.7111125,0,0,1,0,4
-73.9300861,40.8299578,1,1,2,3,1
-73.9522278,40.6663629,0,0,1,1,0
-73.8442997,40.7782483,1,1,2,2,5
-73.8528004,40.7107715,1,2,0,2,5
-73.9113813,40.8173714,1,1,2,3,1
-73.9272386,40.8531159,1,1,2,3,1
-73.8416417,40.7936536,1,1,2,3,1
-74.0656594,40.5941552,0,0,3,4,2
-73.7798539,40.7111766,1,2,0,2,3
-74.1564827,40.5365664,0,0,3,4,2
-73.8449179,40.6864836,1,2,0,2,5
-73.9074026,40.8362327,1,1,2,3,1
-73.9298781,40.7736085,1,1,2,0,4
-73.8153689,40.6695486,1,2,0,2,3
-74.1528295,40.5500209,0,0,3,4,2
-73.8609918,40.8129219,1,1,2,3,1
-73.892479,40.7033661,1,2,1,0,5
-73.7636078,40.7192826,1,2,0,2,3
-73.7805598,40.7586294,1,2,0,2,3
-73.9040478,40.6792196,0,2,1,1,5
-73.7656912,40.7608014,1,2,0,2,3
-73.7621707,40.6650401,1,2,0,2,3
-73.8769895,40.8748223,1,1,2,3,1
-73.9870242,40.6060307,0,0,1,1,0
-73.9445745,40.8363801,1,1,2,3,1
-73.8443636,40.8652286,1,1,2,3,1
-73.8532987,40.7089276,1,2,0,2,5
-73.8645648,40.832389,1,1,2,3,1
-73.9385281,40.7077805,0,0,1,0,4
-73.8463682,40.8770335,1,1,2,3,1
-73.9790584,40.6161249,0,0,1,1,0
-73.8231726,40.8166798,1,1,2,3,1
-74.0987962,40.5863006,0,0,3,4,2
-73.8306296,40.7016174,1,2,0,2,5
-73.9846722,40.6387346,0,0,1,1,0
-73.9718517,40.6314942,0,0,1,1,0
-73.9007488,40.7131723,1,2,1,0,5
-73.8306259,40.7087401,1,2,0,2,5
-73.8035911,40.6723151,1,2,0,2,3
-73.8513986,40.6956323,1,2,0,2,5
-74.0805501,40.6373213,0,0,3,4,2
-73.8399009,40.8703002,1,1,2,3,1
-73.9924679,40.62051,0,0,1,1,0
-73.9746252,40.6237244,0,0,1,1,0
-73.879376,40.8409524,1,1,2,3,1
-73.7901679,40.6843849,1,2,0,2,3
-73.8259932,40.6899534,1,2,0,2,5
-73.8310602,40.6925136,1,2,0,2,5
-73.9983968,40.6324364,0,0,1,1,0
-73.7861279,40.7613599,1,2,0,2,3
-73.850212,40.861026,1,1,2,3,1
-73.868153,40.8360957,1,1,2,3,1
-73.8433267,40.6869371,1,2,0,2,5
-73.9153935,40.6879349,0,0,1,1,5
-74.015738,40.6364509,0,0,1,1,0
-73.9781533,40.6302824,0,0,1,1,0
-73.931943,40.7597405,1,1,2,0,4
-73.92084,40.7138164,1,1,1,0,4
-73.9840744,40.743324,0,0,1,0,4
-74.0117465,40.7223244,0,0,1,0,4
-73.8667311,40.6528929,1,2,0,2,5
-73.8237219,40.7007067,1,2,0,2,5
-73.9597183,40.8155265,1,1,2,3,1
-73.9429661,40.7058889,0,0,1,0,4
-73.8663147,40.6790831,1,2,0,2,5
-73.7456326,40.7038681,1,2,0,2,3
-73.883419,40.7179018,1,2,0,0,5
-73.8962127,40.8163185,1,1,2,3,1
-73.8512359,40.7846939,1,1,2,3,5
-74.0860199,40.645925,0,0,3,4,2
-73.8479278,40.6884117,1,2,0,2,5
-73.9982534,40.6046097,0,0,1,1,0
-73.8965222,40.7543893,1,1,2,0,5
-73.8584483,40.6839814,1,2,0,2,5
-73.8564306,40.8775707,1,1,2,3,1
-73.9094631,40.8437796,1,1,2,3,1
-73.8211022,40.6958225,1,2,0,2,5
-74.1225226,40.557051,0,0,3,4,2
-73.9035766,40.8430035,1,1,2,3,1
-73.8421578,40.7009037,1,2,0,2,5
-73.9022428,40.7127591,1,2,1,0,5
-73.8194359,40.7651388,1,2,0,2,5
-73.9237252,40.8119786,1,1,2,3,1
-73.9342674,40.69409,0,0,1,0,4
-73.8438431,40.6989215,1,2,0,2,5
-74.0301652,40.638051,0,0,1,1,0
-73.9437879,40.7109013,0,0,1,0,4
-73.8629343,40.6555564,1,2,0,2,5
-74.0138151,40.6417459,0,0,1,1,0
-73.8207191,40.6988302,1,2,0,2,5
-73.7413849,40.7705729,1,2,0,2,3
-73.8421578,40.7009037,1,2,0,2,5
-73.8601997,40.8787555,1,1,2,3,1
-73.9659044,40.693434,0,0,1,0,4
-73.9535811,40.7107162,0,0,1,0,4
-73.8183241,40.7558708,1,2,0,2,5
-73.8928196,40.74274,1,1,2,0,5
-73.9342387,40.6134977,0,0,1,1,0
-73.9737625,40.6830499,0,0,1,1,0
-73.9191855,40.6532903,0,0,1,1,0
-73.9961278,40.7434293,0,0,1,0,4
-73.9599439,40.7107873,0,0,1,0,4
-74.0872096,40.6133078,0,0,3,4,2
-73.8143829,40.6909728,1,2,0,2,3
-73.8996069,40.7408961,1,1,1,0,5
-73.9721247,40.7456822,0,1,1,0,4
-73.8397732,40.6981803,1,2,0,2,5
-74.1415989,40.5550583,0,0,3,4,2
-73.8079545,40.7319307,1,2,0,2,3
-73.9498375,40.7052279,0,0,1,0,4
-73.7517542,40.6600033,1,2,0,2,3
-73.9274418,40.7728439,1,1,2,0,4
-74.0134317,40.6524533,0,0,1,1,0
-73.9150061,40.7570971,1,1,2,0,4
-73.8991212,40.8256971,1,1,2,3,1
-74.1803263,40.5599721,0,0,3,4,2
-73.9615205,40.760229,1,1,1,0,4
-73.8350277,40.6659252,1,2,0,2,5
-73.8800789,40.7297145,1,2,0,0,5
-73.9483028,40.7075959,0,0,1,0,4
-73.8855166,40.8701843,1,1,2,3,1
-73.9555646,40.8194253,1,1,2,3,1
-73.9116355,40.6857966,0,0,1,1,5
-73.8061559,40.6866115,1,2,0,2,3
-73.8429376,40.7005534,1,2,0,2,5
-73.9221576,40.6543162,0,0,1,1,0
-73.9102326,40.7529763,1,1,2,0,4
-73.9485231,40.7446585,1,1,1,0,4
-73.8890163,40.844371,1,1,2,3,1
-73.9210809,40.7632002,1,1,2,0,4
-73.91932,40.6970613,0,0,1,0,5
-73.8806921,40.8728912,1,1,2,3,1
-73.7532065,40.5938348,1,2,0,2,3
-73.8346499,40.6671159,1,2,0,2,5
-73.9873883,40.5851593,0,0,1,1,0
-73.9608458,40.5937418,0,0,1,1,0
-73.859138,40.8131722,1,1,2,3,1
-73.8699099,40.6861166,1,2,0,2,5
-73.9425841,40.7139556,0,0,1,0,4
-73.9988418,40.730669,0,0,1,0,4
-73.9685308,40.5763037,0,0,1,1,0
-73.9332959,40.7099872,0,0,1,0,4
-73.9560676,40.6759273,0,0,1,1,0
-73.8662678,40.75278,1,2,0,2,5
-74.1133604,40.6292816,0,0,3,4,2
-73.7669829,40.699066,1,2,0,2,3
-74.2015265,40.5262662,0,0,3,4,2
-74.1603122,40.5537162,0,0,3,4,2
-74.1718512,40.5615222,0,0,3,4,2
-73.9853313,40.6074578,0,0,1,1,0
-73.9986675,40.6076564,0,0,1,1,0
-73.8151191,40.7232799,1,2,0,2,5
-73.9502882,40.7005922,0,0,1,0,4
-73.8828892,40.6334362,0,2,1,1,0
-73.8144393,40.7044031,1,2,0,2,3
-74.0121683,40.7203179,0,0,1,0,4
-74.1112247,40.6296844,0,0,3,4,2
-73.9007925,40.6765736,0,2,1,1,5
-73.881916,40.8230413,1,1,2,3,1
-74.0115287,40.7142932,0,0,1,0,4
-74.0817779,40.6366233,0,0,3,4,2
-73.9866216,40.7104641,0,0,1,0,4
-73.9588624,40.7681193,1,1,2,0,4
-74.141298,40.5557147,0,0,3,4,2
-74.2213144,40.5502524,0,0,3,4,2
-74.0747083,40.6297963,0,0,3,4,2
-74.0688951,40.5927919,0,0,3,4,2
-73.9947091,40.7029935,0,0,1,0,4
-73.9574886,40.7090791,0,0,1,0,4
-74.1892979,40.5483773,0,0,3,4,2
-73.9790253,40.7560314,0,1,1,0,4
-74.1127943,40.6375303,0,0,3,4,2
-73.920525,40.72621,1,1,1,0,4
-73.7947256,40.6737598,1,2,0,2,3
-73.856637,40.7465954,1,2,0,2,5
-73.9053311,40.8596434,1,1,2,3,1
-73.8960143,40.7352388,1,1,1,0,5
-73.97924,40.668293,0,0,1,1,0
-73.7990099,40.6828526,1,2,0,2,3
-73.7380208,40.7144019,1,2,0,2,3
-73.8540408,40.8131027,1,1,2,3,1
-73.9357579,40.8276336,1,1,2,3,1
-73.9897692,40.7190253,0,0,1,0,4
-74.1035089,40.6164151,0,0,3,4,2
-73.992623,40.6835439,0,0,1,1,0
-73.8961633,40.6465718,0,2,1,1,0
-73.8567101,40.82002,1,1,2,3,1
-74.0101574,40.7345744,0,0,1,0,4
-73.7802385,40.6929712,1,2,0,2,3
-73.9127392,40.8618642,1,1,2,3,1
-74.0197048,40.6360798,0,0,1,1,0
-73.8875353,40.8225107,1,1,2,3,1
-73.9661497,40.5866702,0,0,1,1,0
-73.9907077,40.6891376,0,0,1,1,0
-73.8037919,40.7756091,1,2,0,2,3
-73.9257344,40.8211748,1,1,2,3,1
-73.9421971,40.6694023,0,0,1,1,0
-73.762692,40.6066511,1,2,0,2,3
-73.9481769,40.6469254,0,0,1,1,0
-73.8565971,40.7316227,1,2,0,2,5
-73.7320087,40.7123213,1,2,0,2,3
-73.7723268,40.5958231,1,2,0,2,3
-73.8667311,40.6528929,1,2,0,2,5
-73.8293347,40.6890032,1,2,0,2,5
-73.7743118,40.6679823,1,2,0,2,3
-73.9346174,40.6277516,0,0,1,1,0
-73.9938462,40.5961418,0,0,1,1,0
-73.9779931,40.6136571,0,0,1,1,0
-73.9386719,40.6298536,0,0,1,1,0
-74.0009817,40.7520589,0,0,1,0,4
-73.8778868,40.6874922,1,2,0,2,5
-73.8973087,40.74054,1,1,1,0,5
-73.9313942,40.8474287,1,1,2,3,1
-73.910927,40.6763431,0,0,1,1,0
-73.9507618,40.708802,0,0,1,0,4
-73.9129115,40.6667461,0,0,1,1,0
-73.8398633,40.6591744,1,2,0,2,5
-73.9529602,40.6552496,0,0,1,1,0
-73.9462866,40.6807182,0,0,1,1,0
-73.9207091,40.6691754,0,0,1,1,0
-73.9412852,40.706039,0,0,1,0,4
-73.9113201,40.7196229,1,1,1,0,5
-73.7830252,40.7331298,1,2,0,2,3
-73.8299221,40.8347557,1,1,2,3,1
-73.8834919,40.657591,1,2,1,1,5
-73.8442543,40.6787891,1,2,0,2,5
-73.9336018,40.710668,0,0,1,0,4
-73.7375377,40.7684013,1,2,0,2,3
-73.9704715,40.6241708,0,0,1,1,0
-73.9285006,40.6341296,0,0,1,1,0
-73.885612,40.7516892,1,1,2,0,5
-73.9357889,40.7430849,1,1,1,0,4
-73.9068522,40.8112087,1,1,2,3,1
-73.8901846,40.7453038,1,1,2,0,5
-73.7801083,40.7674502,1,2,0,2,3
-73.9986569,40.5972673,0,0,1,1,0
-73.8732201,40.8320228,1,1,2,3,1
-74.0289756,40.6285653,0,0,1,1,0
-73.8342703,40.6414653,1,2,0,2,5
-73.8021121,40.7139261,1,2,0,2,3
-73.9481671,40.664083,0,0,1,1,0
-73.8654744,40.7202811,1,2,0,2,5
-73.9460683,40.7143717,0,0,1,0,4
-74.0978781,40.6403573,0,0,3,4,2
-73.7975833,40.5969326,1,2,0,2,3
-73.9363056,40.8254299,1,1,2,3,1
-73.858331,40.6967444,1,2,0,2,5
-73.9217116,40.6781158,0,0,1,1,0
-73.8868099,40.6966689,1,2,1,0,5
-73.8429376,40.7005534,1,2,0,2,5
-73.9080411,40.6906466,1,2,1,1,5
-73.9586298,40.6660608,0,0,1,1,0
-74.1533977,40.5404819,0,0,3,4,2
-73.7486923,40.607873,1,2,0,2,3
-74.1263228,40.5627122,0,0,3,4,2
-74.1168345,40.6114287,0,0,3,4,2
-73.9019794,40.6343544,0,0,1,1,0
-73.9890159,40.7365615,0,0,1,0,4
-73.9512316,40.6090239,0,0,1,1,0
-74.0021659,40.6529481,0,0,1,1,0
-73.7826525,40.6836573,1,2,0,2,3
-73.9754224,40.7478815,0,1,1,0,4
-73.9887629,40.696197,0,0,1,0,4
-73.909238,40.6352743,0,0,1,1,0
-73.9852525,40.6381748,0,0,1,1,0
-73.8953397,40.7259197,1,2,1,0,5
-73.890643,40.8201469,1,1,2,3,1
-73.8613598,40.8946624,1,1,2,3,1
-74.000527,40.7526874,0,0,1,0,4
-73.9177759,40.7034061,1,0,1,0,5
-73.9418153,40.8012354,1,1,2,0,1
-73.9718339,40.5798042,0,0,1,1,0
-73.9934636,40.7521904,0,1,1,0,4
-74.1304,40.5827584,0,0,3,4,2
-73.7750512,40.7619097,1,2,0,2,3
-73.9616707,40.6999021,0,0,1,0,4
-73.8325996,40.7530077,1,2,0,2,5
-73.9477302,40.6697124,0,0,1,1,0
-73.8656225,40.6915655,1,2,0,2,5
-73.9997006,40.7117796,0,0,1,0,4
-73.8958512,40.7402725,1,1,1,0,5
-73.9220058,40.654629,0,0,1,1,0
-73.933523,40.7028482,0,0,1,0,4
-73.9751095,40.7353901,0,0,1,0,4
-74.0858762,40.5958903,0,0,3,4,2
-73.9552712,40.6701245,0,0,1,1,0
-73.9567049,40.6106126,0,0,1,1,0
-73.7623859,40.6916677,1,2,0,2,3
-74.0147538,40.6339615,0,0,1,1,0
-73.8806133,40.6791098,1,2,0,2,5
-73.8853671,40.7555563,1,1,2,0,5
-73.8918797,40.7548736,1,1,2,0,5
-73.9166095,40.7045526,1,0,1,0,5
-74.1469613,40.5732661,0,0,3,4,2
-73.9988131,40.7230221,0,0,1,0,4
-73.9535429,40.8120522,1,1,2,3,1
-73.8635575,40.8953759,1,1,2,3,1
-73.9522014,40.8189491,1,1,2,3,1
-73.9444025,40.7005456,0,0,1,0,4
-74.1558518,40.5637738,0,0,3,4,2
-73.8866984,40.8153626,1,1,2,3,1
-73.8595584,40.7098494,1,2,0,2,5
-73.9909333,40.7007672,0,0,1,0,4
-73.8536375,40.8733019,1,1,2,3,1
-73.9505022,40.6698646,0,0,1,1,0
-73.976502,40.7566073,0,1,1,0,4
-73.9149428,40.6370079,0,0,1,1,0
-74.0933639,40.5970318,0,0,3,4,2
-73.831183,40.746539,1,2,0,2,5
-73.9462597,40.6470069,0,0,1,1,0
-74.010035,40.7360016,0,0,1,0,4
-73.9845604,40.7484375,0,1,1,0,4
-74.0256616,40.6293786,0,0,1,1,0
-73.9397007,40.8070339,1,1,2,3,1
-73.933575,40.8027515,1,1,2,3,1
-73.8022272,40.7067487,1,2,0,2,3
-73.7356712,40.6656136,1,2,0,2,3
-73.9370897,40.7413481,1,1,1,0,4
-73.9428634,40.8215413,1,1,2,3,1
-73.9335507,40.6026883,0,0,1,1,0
-73.9251073,40.7395267,1,1,1,0,4
-73.9511103,40.7942845,1,1,2,0,4
-73.7356712,40.6656136,1,2,0,2,3
-74.156019,40.5321149,0,0,3,4,2
-73.8445767,40.8313015,1,1,2,3,1
-73.8201485,40.5854749,1,2,0,2,3
-73.9101438,40.8402092,1,1,2,3,1
-73.9002951,40.6572088,0,2,1,1,0
-73.7878451,40.7118119,1,2,0,2,3
-73.9970731,40.6645366,0,0,1,1,0
-73.7466592,40.6083598,1,2,0,2,3
-73.9037867,40.7352181,1,1,1,0,5
-74.2069916,40.5417455,0,0,3,4,2
-73.9839176,40.6601383,0,0,1,1,0
-73.9201276,40.6611218,0,0,1,1,0
-73.9046763,40.8726198,1,1,2,3,1
-73.8653465,40.8817836,1,1,2,3,1
-73.9942547,40.6187891,0,0,1,1,0
-73.79147,40.5931256,1,2,0,2,3
-73.9858784,40.5750693,0,0,1,1,0
-73.9313942,40.8474287,1,1,2,3,1
-73.9256052,40.6685062,0,0,1,1,0
-73.9760491,40.7514416,0,1,1,0,4
-73.9256052,40.6685062,0,0,1,1,0
-73.9263299,40.7140452,1,0,1,0,4
-74.1230933,40.5679665,0,0,3,4,2
-73.7358686,40.7677689,1,2,0,2,3
-73.8800789,40.7297145,1,2,0,0,5
-73.8750134,40.7507257,1,1,0,0,5
-74.1694734,40.5591268,0,0,3,4,2
-73.9078268,40.7569982,1,1,2,0,4
-73.9917423,40.6909932,0,0,1,1,4
-73.8378682,40.6629264,1,2,0,2,5
-73.8667979,40.8613373,1,1,2,3,1
-73.9177042,40.8345141,1,1,2,3,1
-73.9081574,40.8130432,1,1,2,3,1
-73.9928968,40.7199725,0,0,1,0,4
-73.9552819,40.7885854,1,1,2,0,4
-73.9322669,40.7464973,1,1,1,0,4
-73.9039533,40.8549735,1,1,2,3,1
-73.9444635,40.6749067,0,0,1,1,0
-73.8929487,40.824138,1,1,2,3,1
-73.9831183,40.6425387,0,0,1,1,0
-74.1235758,40.6166807,0,0,3,4,2
-73.8870909,40.7650136,1,1,2,0,5
-74.0074808,40.7409424,0,0,1,0,4
-73.9078422,40.654591,0,0,1,1,0
-73.8757069,40.6885631,1,2,0,2,5
-73.9176492,40.6892183,0,0,1,1,5
-73.9394238,40.6547986,0,0,1,1,0
-73.9250541,40.8157206,1,1,2,3,1
-73.9514043,40.5993815,0,0,1,1,0
-74.2328225,40.5163366,0,0,3,4,2
-73.7955999,40.7178507,1,2,0,2,3
-73.7495831,40.7352495,1,2,0,2,3
-73.7656149,40.6747802,1,2,0,2,3
-73.9357579,40.8276336,1,1,2,3,1
-73.9318503,40.8468032,1,1,2,3,1
-73.8527719,40.6975581,1,2,0,2,5
-73.8271247,40.830714,1,1,2,3,1
-73.9376454,40.8185112,1,1,2,3,1
-73.7556379,40.6762141,1,2,0,2,3
-73.9349587,40.713721,0,0,1,0,4
-73.7825007,40.6694198,1,2,0,2,3
-73.9201153,40.6683763,0,0,1,1,0
-73.9557366,40.64787,0,0,1,1,0
-74.1465933,40.5728741,0,0,3,4,2
-73.9307531,40.7445614,1,1,1,0,4
-73.9035195,40.8350109,1,1,2,3,1
-73.8856752,40.8788714,1,1,2,3,1
-73.7539866,40.5951403,1,2,0,2,3
-74.0847821,40.6189995,0,0,3,4,2
-74.1469613,40.5732661,0,0,3,4,2
-73.9719152,40.6089348,0,0,1,1,0
-73.9658153,40.5788062,0,0,1,1,0
-73.9394287,40.6692499,0,0,1,1,0
-73.8599,40.7463881,1,2,0,2,5
-73.8958468,40.8238936,1,1,2,3,1
-73.8501144,40.7407243,1,2,0,2,5
-74.2302289,40.527667,0,0,3,4,2
-73.980853,40.789254,1,1,2,0,4
-73.9579745,40.670658,0,0,1,1,0
-74.1539234,40.5593847,0,0,3,4,2
-74.0060953,40.6250335,0,0,1,1,0
-73.8423382,40.6993586,1,2,0,2,5
-73.9887782,40.7339649,0,0,1,0,4
-74.0009562,40.7317065,0,0,1,0,4
-73.881916,40.8230413,1,1,2,3,1
-73.876016,40.7356334,1,2,0,2,5
-73.7537175,40.6095362,1,2,0,2,3
-73.7913678,40.7249521,1,2,0,2,3
-73.9253747,40.8326282,1,1,2,3,1
-74.1118779,40.6432129,0,0,3,4,2
-73.9826576,40.6126918,0,0,1,1,0
-73.9583996,40.6363264,0,0,1,1,0
-73.8695039,40.7572274,1,1,2,2,5
-73.9347028,40.7172094,0,0,1,0,4
-73.9172219,40.6645096,0,0,1,1,0
-73.9241158,40.6088089,0,0,1,1,0
-73.9495721,40.6508071,0,0,1,1,0
-73.9184101,40.8364387,1,1,2,3,1
-73.9949385,40.7692957,0,1,1,0,4
-74.0084591,40.7440247,0,0,1,0,4
-73.9981373,40.7649043,0,1,1,0,4
-73.9835337,40.7260539,0,0,1,0,4
-73.934862,40.6244333,0,0,1,1,0
-73.857769,40.8198786,1,1,2,3,1
-73.8864755,40.8252846,1,1,2,3,1
-73.996839,40.7373607,0,0,1,0,4
-74.0883777,40.6087258,0,0,3,4,2
-73.7462432,40.6912791,1,2,0,2,3
-73.978327,40.7831465,1,1,2,0,4
-73.9522573,40.7409163,0,1,1,0,4
-73.9544675,40.6910174,0,0,1,1,0
-73.9698722,40.7947356,1,1,2,0,4
-73.853746,40.7269695,1,2,0,2,5
-73.8607202,40.7562867,1,2,0,2,5
-73.9411417,40.8440499,1,1,2,3,1
-73.974959,40.5789211,0,0,1,1,0
-73.8306926,40.7520525,1,2,0,2,5
-73.9408681,40.720888,0,0,1,0,4
-73.7716589,40.6995063,1,2,0,2,3
-73.8647075,40.6875626,1,2,0,2,5
-73.933575,40.8027515,1,1,2,3,1
-73.8044981,40.7072274,1,2,0,2,3
-74.1746913,40.5493062,0,0,3,4,2
-73.7930302,40.7577549,1,2,0,2,3
-73.9744105,40.732593,0,0,1,0,4
-73.9579745,40.670658,0,0,1,1,0
-73.9497508,40.5906331,0,0,1,1,0
-73.9046763,40.8726198,1,1,2,3,1
-73.9976715,40.7655301,0,1,1,0,4
-73.8446402,40.6802965,1,2,0,2,5
-73.9444758,40.6861713,0,0,1,1,0
-73.8700399,40.822904,1,1,2,3,1
-74.0124422,40.719058,0,0,1,0,4
-73.8893302,40.7512976,1,1,2,0,5
-73.8346499,40.6671159,1,2,0,2,5
-73.9727855,40.682852,0,0,1,1,0
-73.8451487,40.6786696,1,2,0,2,5
-73.9501595,40.7955879,1,1,2,0,4
-73.8608836,40.686666,1,2,0,2,5
-73.8734167,40.7343762,1,2,0,2,5
-73.8820168,40.7641412,1,1,2,0,5
-73.974788,40.6980036,0,0,1,0,4
-73.9932521,40.7024115,0,0,1,0,4
-73.9610289,40.7119706,0,0,1,0,4
-73.9610289,40.7119706,0,0,1,0,4
-74.0102151,40.7338443,0,0,1,0,4
-73.9721356,40.7539439,0,1,1,0,4
-73.769539,40.5949831,1,2,0,2,3
-73.8886766,40.7471331,1,1,2,0,5
-73.9126017,40.6694056,0,0,1,1,0
-73.9930913,40.7228188,0,0,1,0,4
-73.9540418,40.6388774,0,0,1,1,0
-73.9530533,40.6560813,0,0,1,1,0
-73.9918693,40.7441866,0,0,1,0,4
-74.1036882,40.5765028,0,0,3,4,2
-74.0023315,40.7502089,0,0,1,0,4
-74.2417733,40.5140563,0,0,3,4,2
-73.8945388,40.7486785,1,1,2,0,5
-73.8974769,40.6781627,1,2,1,1,5
-73.958105,40.6465177,0,0,1,1,0
-73.8464414,40.6950247,1,2,0,2,5
-73.9210809,40.7632002,1,1,2,0,4
-73.9795031,40.7397825,0,0,1,0,4
-73.871598,40.8786453,1,1,2,3,1
-73.830301,40.8377727,1,1,2,3,1
-73.9862022,40.767242,0,1,1,0,4
-74.0174913,40.6448799,0,0,1,1,0
-74.008377,40.6366356,0,0,1,1,0
-73.9765366,40.7507747,0,1,1,0,4
-73.9840744,40.743324,0,0,1,0,4
-73.9737625,40.6830499,0,0,1,1,0
-73.9116929,40.8438993,1,1,2,3,1
-73.9034685,40.8303531,1,1,2,3,1
-74.177425,40.5624634,0,0,3,4,2
-73.9313269,40.6605938,0,0,1,1,0
-74.1646831,40.5590102,0,0,3,4,2
-74.0972671,40.6339982,0,0,3,4,2
-73.8355747,40.7627943,1,2,0,2,5
-73.9509752,40.6639058,0,0,1,1,0
-73.9532053,40.6396923,0,0,1,1,0
-73.9167922,40.8384768,1,1,2,3,1
-73.8580488,40.6954732,1,2,0,2,5
-73.9388939,40.6745992,0,0,1,1,0
-73.9256273,40.7521364,1,1,1,0,4
-73.7828024,40.7140368,1,2,0,2,3
-73.9763477,40.7440912,0,1,1,0,4
-73.9254121,40.6702792,0,0,1,1,0
-73.9563531,40.7025105,0,0,1,0,4
-73.8371654,40.6968646,1,2,0,2,5
-73.9497508,40.5906331,0,0,1,1,0
-73.9419319,40.7007255,0,0,1,0,4
-73.9751095,40.7353901,0,0,1,0,4
-73.914613,40.6836058,0,0,1,1,5
-74.025047,40.6235899,0,0,1,1,0
-73.9949215,40.7552921,0,1,1,0,4
-73.9376305,40.7033747,0,0,1,0,4
-73.840351,40.7249673,1,2,0,2,5
